molecule_id,smiles,type,units,value,molecular_weight,pIC50
CHEMBL521267,Cl.N[C@@H](CC(=O)N1CCCN(C(=O)Nc2ccccc2)CC1)Cc1cc(F)c(F)cc1F,IC50,nM,1392.0,470.9230000000002,5.856360764725457
CHEMBL5218500,C/C=C/OC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,IC50,nM,0.75,283.372,9.1249387366083
CHEMBL5219299,C=COC(=O)[C@@H]1CCCN1C(=O)CN,IC50,nM,0.28,198.22199999999995,9.55284196865778
CHEMBL5219451,NCC(=O)N1CCC[C@H]1C(=O)O/C=C/c1ccccc1,IC50,nM,0.28,274.32,9.55284196865778
CHEMBL5219532,CC(C)=CCC/C(C)=C/OC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,IC50,nM,0.37,565.7520000000003,9.431798275933005
CHEMBL5219735,CCOC(=O)/C=C/OC(=O)[C@@H]1CCCN1C(=O)CN,IC50,nM,1.17,270.2849999999999,8.931814138253838
CHEMBL5219761,C/C=C/OC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,IC50,nM,6.39,483.6060000000002,8.1944991418416
CHEMBL5219939,CC(C)(C)OC(=O)NCC(=O)N1CCC[C@H]1C(=O)O/C=C/c1ccccc1,IC50,nM,0.26,374.437,9.585026652029182
CHEMBL5219966,COC(=O)C(Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,IC50,nM,10.2,557.6470000000004,7.991399828238082
CHEMBL5219996,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)O/C=C/c1ccccc1,IC50,nM,171.0,545.6770000000004,6.767003889607846
CHEMBL522002,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1Cc2ccccc2C1,IC50,nM,298.0,312.37300000000005,6.525783735923745
CHEMBL5220053,C=COC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OC(C)(C)C,IC50,nM,24.7,298.339,7.607303046740334
CHEMBL5220348,CC(C)=CCC/C(C)=C/OC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,IC50,nM,15.3,365.5180000000002,7.815308569182402
CHEMBL5220415,CCOC(=O)/C=C/OC(=O)[C@@H]1CCCN1C(=O)CNC(=O)OC(C)(C)C,IC50,nM,5.9,370.40200000000004,8.229147988357855
CHEMBL5220474,COC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,IC50,nM,0.46,410.47000000000014,9.337242168318426
CHEMBL5220594,C=COC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,IC50,nM,0.16,469.57900000000024,9.795880017344075
CHEMBL5220613,CCOC(=O)/C=C/OC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,IC50,nM,0.14,541.6420000000003,9.853871964321762
CHEMBL5220657,C=COC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,IC50,nM,0.13,269.3449999999999,9.886056647693163
CHEMBL5220750,NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)O/C=C/c1ccccc1,IC50,nM,0.27,345.443,9.568636235841012
CHEMBL522909,C=CCN(CC=C)C(=O)n1cnc(S(=O)(=O)C2CC3CCC2C3)n1,IC50,nM,21.0,350.4440000000002,7.6777807052660805
CHEMBL522911,N#C[C@@H]1CCCN1C(=O)N[C@H](CN)C1CCCCC1,IC50,nM,12000.0,264.373,4.920818753952375
CHEMBL523066,N#C[C@@H]1CCCN1C(=O)N[C@@H](CN)C1CCCCC1,IC50,nM,180000.0,264.373,3.744727494896694
CHEMBL525011,Nc1nccnc1C(=O)N1CCC([C@H](N)Cc2cc(F)c(F)cc2F)CC1,IC50,nM,19.0,379.3860000000001,7.721246399047171
CHEMBL525183,NCc1c(N)nc2ccccc2c1-c1ccc(Cl)cc1Cl,IC50,nM,370.0,318.207,6.431798275933005
CHEMBL5265910,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccc(F)c(S(N)(=O)=O)c1)[C@H]1CCc2cc(F)c(F)cc21,IC50,nM,0.87,524.5650000000003,9.060480747381382
CHEMBL5265966,Cc1ccccc1-c1nc2ccccn2c1CN,IC50,nM,290.0,237.306,6.5376020021010435
CHEMBL5266197,CC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,IC50,nM,4.3,457.8060000000001,8.366531544420413
CHEMBL5266321,N#C[C@@H]1C[C@H](c2ccc3c(c2Br)OCO3)CN1C(=O)[C@@H](N)CF,IC50,nM,10.0,384.2050000000001,8.0
CHEMBL5266542,Cn1cc(-c2ccc(C[C@H](N)CC(=O)N3CCC[C@H]3C#N)cc2)nn1,IC50,nM,265.0,338.41499999999996,6.576754126063192
CHEMBL5266987,CO[C@@H]1CCCN1C(=O)CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,IC50,nM,14.0,450.4580000000002,7.853871964321762
CHEMBL5267229,N[C@@H](CCn1cc(C2CCCCC2)nn1)Cc1cc(F)c(F)cc1F,IC50,nM,150.0,352.40399999999994,6.823908740944319
CHEMBL5267474,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccccc1F,IC50,nM,3.0,279.29,8.522878745280337
CHEMBL5267534,COc1ccc(-c2cnnn2CC[C@H](N)Cc2cc(F)c(F)cc2F)cc1,IC50,nM,150.0,376.382,6.823908740944319
CHEMBL5267753,Cn1ccnc1S(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,IC50,nM,0.7,464.4980000000002,9.154901959985743
CHEMBL5267798,CC(C)[C@H](Nc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O,IC50,nM,0.3,534.6290000000002,9.522878745280337
CHEMBL5268023,N#C[C@@H]1CCCN1C(=O)C[C@@H](N)Cc1ccc(-c2cn(C3CCCCC3)nn2)cc1,IC50,nM,863.0,406.5340000000002,6.06398920428479
CHEMBL5268418,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C(F)(F)F)c3C2)CO[C@@H]1c1cc(F)ccc1F,IC50,nM,0.7,452.4050000000002,9.154901959985743
CHEMBL5268865,Cn1c(=O)n(CC(=O)N2CCN(c3ccccn3)CC2)c(=O)c2sc(N)nc21,IC50,nM,329.0,401.4520000000002,6.482804102050026
CHEMBL5268983,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)NCC)c2)c1=O,IC50,nM,4.6,423.51700000000017,8.337242168318426
CHEMBL5269668,CC#CCN1C(N2CCC[C@@H](N)C2)=NC2C1C(=O)N(Cc1cccnc1C#N)C(=O)N2Cc1cccnc1C#N,IC50,nM,0.09,536.6000000000003,10.045757490560675
CHEMBL5269746,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,IC50,nM,0.87,542.5550000000003,9.060480747381382
CHEMBL5269848,N#C[C@@H]1[C@@H]2CCC[C@@H]2CN1C(=O)[C@@H](N)Cc1cc(F)c(F)cc1F,IC50,nM,10.0,337.345,8.0
CHEMBL5269884,CCN(CC)S(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)ccc1F,IC50,nM,0.87,580.6730000000003,9.060480747381382
CHEMBL5270099,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(N)cc1,IC50,nM,6.0,276.315,8.221848749616356
CHEMBL527015,N#C[C@@H]1CCCN1C(=O)/C(N)=C/C(=O)N1Cc2ccccc2C1,IC50,nM,45.0,310.3570000000001,7.346787486224656
CHEMBL5270313,CC#CCN1C(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)=NC2N=C3N(C)C(=O)CN3C(=O)C21,IC50,nM,1.7,457.53500000000025,8.769551078621726
CHEMBL5270627,Cn1c(=O)n(CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)c(=O)c2sc(N)nc21,IC50,nM,489.0,434.9090000000002,6.310691140876379
CHEMBL5270959,Cn1c(=O)n(CC(=O)N2CCN(c3ncccn3)CC2)c(=O)c2sc(N)nc21,IC50,nM,320.0,402.4400000000002,6.494850021680094
CHEMBL5271401,O=C(CNc1nc(Nc2ccc(S(=O)(=O)Nc3cncs3)cc2)nc(N2CCOCC2)n1)Nc1ccc(F)cc1,IC50,nM,2.32,585.6470000000004,8.6345120151091
CHEMBL527198,C[C@@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)Cc1cc(F)c(F)cc1F,IC50,nM,46.0,459.8770000000001,7.337242168318426
CHEMBL5272450,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(Br)cc1,IC50,nM,17.0,340.196,7.769551078621726
CHEMBL5272644,CS(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c1,IC50,nM,1.06,505.5870000000003,8.97469413473523
CHEMBL5273218,CCS(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,IC50,nM,0.7,412.46200000000016,9.154901959985743
CHEMBL5273757,N/C(=N\O)c1cnn2c(=O)c([N+](=O)[O-])n[nH]c12.[NaH],IC50,nM,63560.0,263.149,4.196816111464658
CHEMBL5273793,CCN(CC)S(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c(F)cc1F,IC50,nM,0.87,598.6630000000004,9.060480747381382
CHEMBL5273881,COC1C[C@@H]2C[C@H](NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,IC50,nM,8.0,291.39500000000004,8.096910013008056
CHEMBL5274068,COC(=O)c1cn([C@@H]2CC[C@H](C(=O)N3CCC(F)(F)C3)C2)nn1,IC50,nM,720.0,328.3190000000001,6.142667503568731
CHEMBL5274129,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccnc1)[C@H]1CCc2cc(F)c(F)cc21,IC50,nM,0.87,428.4830000000002,9.060480747381382
CHEMBL527424,N[C@@H](CC(=O)N1CCC[C@H]1CO)C(=O)N1CC[C@H](F)C1,IC50,nM,9200.0,287.33500000000004,5.036212172654444
CHEMBL5274564,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(Cl)cc1,IC50,nM,6.0,295.745,8.221848749616356
CHEMBL5274711,Cc1c(-c2c(S(=O)(=O)c3ccccc3)cnc3ncnn23)c(=O)n(-c2ccccc2)n1C,IC50,nM,112.0,446.49200000000013,6.950781977329818
CHEMBL5274894,N#C[C@@H]1CCCN1C(=O)CNC1C[C@H]2CC(O)C[C@H]2C1,IC50,nM,12.0,277.36800000000005,7.920818753952375
CHEMBL5274971,Cn1c(=O)n(CC(=O)N2CCC(N)CC2)c(=O)c2sc(N)nc21,IC50,nM,320.0,338.39300000000003,6.494850021680094
CHEMBL5275046,CN1CCN(S(=O)(=O)c2cccc(C(=O)NC[C@@H]3CCCN3C(=O)C[C@H](N)[C@H]3CCc4cc(F)c(F)cc43)c2)CC1,IC50,nM,1.1,589.7090000000003,8.958607314841775
CHEMBL5275162,CCCS(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,IC50,nM,0.7,426.48900000000015,9.154901959985743
CHEMBL5275234,Cc1c(-c2c(S(=O)(=O)c3ccccc3)cnc3nnnn23)c(=O)n(-c2ccccc2)n1C,IC50,nM,14.0,447.48000000000013,7.853871964321762
CHEMBL5275453,O=C(CNc1nc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)nc(N2CCOCC2)n1)Nc1ccc(F)cc1,IC50,nM,2.32,585.6470000000004,8.6345120151091
CHEMBL5275484,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)cc2C(=O)OC)c1=O,IC50,nM,395.0,489.3700000000002,6.403402904373539
CHEMBL5275487,N#C[C@@H]1C[C@H](c2cscn2)CN1C(=O)[C@@H](N)CF,IC50,nM,4.0,268.31699999999995,8.397940008672037
CHEMBL5276287,N#CC1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(F)cc3)nn2)cc1,IC50,nM,3.79,418.4760000000001,8.421360790031928
CHEMBL5276298,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCCCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,IC50,nM,0.87,610.6740000000004,9.060480747381382
CHEMBL527647,O=C([C@@H]1C[C@H](Nc2cccc3ccccc23)CN1)N1Cc2ccccc2C1,IC50,nM,4970.0,357.45700000000016,5.303643611266668
CHEMBL5276657,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccc(S(N)(=O)=O)c1)[C@H]1CCc2cc(F)c(F)cc21,IC50,nM,0.87,506.5750000000003,9.060480747381382
CHEMBL5276887,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,IC50,nM,0.7,528.5030000000003,9.154901959985743
CHEMBL5276961,COc1ccc(S(=O)(=O)Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,IC50,nM,1100000000.0,436.4940000000003,-0.04139268515822507
CHEMBL5277064,CC(C)S(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,IC50,nM,0.7,426.48900000000015,9.154901959985743
CHEMBL5277115,Cc1c(C(=O)CS(=O)(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,IC50,nM,10100.0,370.43000000000006,4.995678626217358
CHEMBL5277490,C#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,IC50,nM,1.33,458.52600000000024,8.876148359032914
CHEMBL5277626,Cn1ccnc1-c1cn(CC[C@H](N)Cc2cc(F)c(F)cc2F)nn1,IC50,nM,150.0,350.34799999999996,6.823908740944319
CHEMBL5277828,CCN(CC)S(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c1,IC50,nM,0.87,562.6830000000004,9.060480747381382
CHEMBL5278252,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)c(=O)n(Cc3nc(C)c4c(F)cccc4n3)c(=O)n21,IC50,nM,0.5,490.54300000000023,9.301029995663981
CHEMBL5278390,O=C([C@H]1CC[C@@H](n2cc(-c3ccc(-c4ccccc4)cc3)nn2)C1)N1CCC(F)(F)C1,IC50,nM,660.0,422.4790000000002,6.180456064458132
CHEMBL5278621,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)c(=O)n(Cc3nc(C)c4c(Cl)cccc4n3)c(=O)n21,IC50,nM,0.7,506.9980000000003,9.154901959985743
CHEMBL5279474,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,IC50,nM,0.87,582.6200000000003,9.060480747381382
CHEMBL5279548,N#C[C@@H]1C[C@H]2[C@H](CC2(F)F)N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,IC50,nM,27.0,365.4240000000002,7.568636235841013
CHEMBL5279581,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cccc(F)c1,IC50,nM,4.0,279.29,8.397940008672037
CHEMBL5279728,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Cl)c(C(=O)N(C)C)c2)c1=O,IC50,nM,1.6,457.9620000000002,8.795880017344075
CHEMBL5279910,CS(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,IC50,nM,0.7,398.4350000000001,9.154901959985743
CHEMBL5280469,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc(Cl)c(Cl)cc1Cl,IC50,nM,50.0,364.6350000000001,7.301029995663981
CHEMBL5280972,CCOC(=O)c1n[nH]c2c(C(=O)OCC)cnn2c1=O.[NaH],IC50,nM,53960.0,304.238,4.267928059000133
CHEMBL5282009,Cc1ccc(-c2cn(CC[C@H](N)Cc3cc(F)c(F)cc3F)nn2)cc1,IC50,nM,150.0,360.38300000000004,6.823908740944319
CHEMBL5282739,N#C[C@@H]1CCCN1C(=O)C[C@@H](N)Cc1ccc(-c2cn(C3CC3)nn2)cc1,IC50,nM,247.0,364.4530000000001,6.607303046740334
CHEMBL5282933,N[C@@H](CCNC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,IC50,nM,31.0,436.3600000000001,7.508638306165727
CHEMBL5283277,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)c4ccccc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,IC50,nM,0.7,460.5060000000002,9.154901959985743
CHEMBL528328,CC(C)[C@@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,IC50,nM,2200.0,556.9690000000003,5.657577319177793
CHEMBL5283569,O=C(CNC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1)Nc1ccc(F)cc1,IC50,nM,90.0,419.47800000000007,7.045757490560675
CHEMBL5283810,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(CCC(=O)O)nn2)c1=O,IC50,nM,12.45,415.4540000000002,7.904830648568245
CHEMBL5284943,N#Cc1cnn2c(=O)c([N+](=O)[O-])n[nH]c12.[NaH],IC50,nM,61090.0,230.119,4.2140298748679905
CHEMBL5285191,C[C@H]1CCN(C(=O)CNc2cc3cc(-c4ccccc4)c(-c4ccccc4)cc3oc2=O)C1,IC50,nM,3160.0,438.5270000000002,5.5003129173815966
CHEMBL5285297,COc1ccc(-c2cn(CC[C@H](N)Cc3cc(F)c(F)cc3F)nn2)cc1,IC50,nM,150.0,376.382,6.823908740944319
CHEMBL5285764,O=C([C@H]1CC[C@@H](n2cc(-c3ccccc3O)nn2)C1)N1CCC(F)(F)C1,IC50,nM,620.0,362.38000000000017,6.2076083105017466
CHEMBL5285902,N#C[C@@H]1C[C@H](c2cccs2)CN1C(=O)[C@@H](N)CF,IC50,nM,5.0,267.32899999999995,8.301029995663981
CHEMBL5285907,CCOC(=O)c1cnn2c(=O)c(C(=O)NC(C)(C)C)n[nH]c12.[NaH],IC50,nM,48130.0,331.308,4.317584138322641
CHEMBL5285955,CCOC(=O)c1cnn2c(=O)c([N+](=O)[O-])n[nH]c12.[NaH],IC50,nM,620000.0,277.17199999999997,3.207608310501746
CHEMBL5286666,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)NC)c2)c1=O,IC50,nM,3.6,409.4900000000001,8.443697499232712
CHEMBL5287906,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(-c3ccccc3)nn2)c1=O,IC50,nM,185.0,419.4890000000001,6.732828271596986
CHEMBL5287917,CC(C)[C@H](Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O,IC50,nM,0.48,516.5890000000003,9.318758762624412
CHEMBL5288458,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(Cl)cc1Cl,IC50,nM,40.0,330.19000000000005,7.3979400086720375
CHEMBL5288509,N[C@@H](CCn1cc(C(=O)O)nn1)Cc1cc(F)c(F)cc1F,IC50,nM,150.0,314.267,6.823908740944319
CHEMBL5288974,Cc1ccc2cc(CNc3nc(C)cs3)n(/N=C/c3ccc(O)cc3)c(=O)c2c1,IC50,nM,1.12,404.4950000000002,8.950781977329818
CHEMBL5289049,NCc1c(-c2ccc(Cl)cc2Cl)nc2ccccn12,IC50,nM,130.0,292.169,6.886056647693163
CHEMBL5289102,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2nc(C)c3cc(C)ccc3n2)c1=O,IC50,nM,5.78,432.5280000000002,8.23807216157947
CHEMBL5289336,O=C(O)Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,IC50,nM,33500.0,412.4270000000001,4.474955192963154
CHEMBL5289339,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,IC50,nM,0.87,612.6460000000004,9.060480747381382
CHEMBL5289984,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(C/C=C/C(=O)O)nn2)c1=O,IC50,nM,9.56,427.46500000000015,8.0195421077239
CHEMBL5290009,N[C@@H](CCn1cc(-c2ccccc2)nn1)Cc1cc(F)c(F)cc1F,IC50,nM,150.0,346.35600000000005,6.823908740944319
CHEMBL5290055,N[C@@H](CCn1cc(CO)nn1)Cc1cc(F)c(F)cc1F,IC50,nM,150.0,300.284,6.823908740944319
CHEMBL5290399,Cc1c(-c2cc(S(=O)(=O)c3ccccc3)n[nH]2)c(=O)n(C)n1C,IC50,nM,15.0,332.3850000000001,7.823908740944319
CHEMBL5291433,NNc1nc(NN)nc(N2C(=O)CSC2=O)n1,IC50,nM,6250.0,256.251,5.204119982655925
CHEMBL534959,Cl.N[C@@H](CC(=O)N1CCCN1)Cc1cc(F)c(F)cc1F,IC50,nM,3850.0,323.746,5.414539270491499
CHEMBL534960,Cc1ccc(S(=O)(=O)N2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,IC50,nM,500.0,477.9360000000001,6.301029995663981
CHEMBL535180,Cl.N[C@@H](CC(=O)N1CCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,IC50,nM,50.0,441.8810000000001,7.301029995663981
CHEMBL536088,CC1(C)c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,IC50,nM,175.0,471.83300000000014,6.756961951313706
CHEMBL536089,CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,IC50,nM,11.0,471.83300000000014,7.958607314841775
CHEMBL536090,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1C(F)(F)F)Cc1cc(F)c(F)cc1F,IC50,nM,0.31,601.9010000000002,9.508638306165727
CHEMBL536311,C[C@@H]1c2nnc(C(F)(F)F)n2[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,IC50,nM,12.0,471.83300000000014,7.920818753952375
CHEMBL536312,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Cc1cc(F)c(F)cc1F,IC50,nM,6.3,669.898,8.200659450546418
CHEMBL536536,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1C(O)c1ccc(F)cc1)Cc1cc(F)c(F)cc1F,IC50,nM,0.32,567.8930000000001,9.494850021680094
CHEMBL536765,CC1(C)CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2nnc(C(F)(F)F)n21.Cl,IC50,nM,92.0,471.833,7.036212172654444
CHEMBL536999,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1CC(F)(F)F)Cc1cc(F)c(F)cc1F,IC50,nM,5.7,525.8030000000001,8.244125144327509
CHEMBL537000,C=CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,IC50,nM,1.5,483.8440000000001,8.823908740944319
CHEMBL537400,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)ccc1F,IC50,nM,27.0,425.7890000000001,7.568636235841013
CHEMBL537586,CC(C)N(C)C(=O)n1cnc(S(=O)(=O)C2CC3CCC2C3)n1,IC50,nM,9.0,326.4220000000001,8.045757490560675
CHEMBL537625,Cl.N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1ccc(F)c(F)c1,IC50,nM,455.0,357.79200000000003,6.341988603342887
CHEMBL537844,CCc1nnc2n1CCN(C(=O)C[C@H](N)Cc1ccc(F)c(F)c1)C2.Cl,IC50,nM,231.0,385.84600000000006,6.636388020107856
CHEMBL537869,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.Cl,IC50,nM,8.8,478.9310000000002,8.05551732784983
CHEMBL537962,N[C@H]1Cn2c(nc3c(F)cccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,IC50,nM,30.0,449.3260000000001,7.522878745280337
CHEMBL539077,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,IC50,nM,18.0,443.7790000000001,7.7447274948966935
CHEMBL539187,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccccc1)Cc1ccccc1F,IC50,nM,34.0,419.5220000000001,7.468521082957745
CHEMBL539243,CCOC(=O)c1cnc(CN)c2c(OC)c(OC)c(OC)cc12.Cl,IC50,nM,1100.0,356.806,5.958607314841775
CHEMBL539350,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1)Cc1cc(F)c(F)cc1F,IC50,nM,0.66,533.9040000000002,9.18045606445813
CHEMBL539352,COc1ccc(CC2c3nnc(C(F)(F)F)n3CCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,IC50,nM,0.43,563.9300000000003,9.366531544420413
CHEMBL539500,CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)c(OC)c12.Cl,IC50,nM,18000.0,356.8060000000001,4.7447274948966935
CHEMBL539610,Cl.N[C@@H](CC(=O)N1CCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,IC50,nM,350.0,427.8540000000001,6.455931955649724
CHEMBL539611,Cl.N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,IC50,nM,70.0,455.9080000000001,7.154901959985743
CHEMBL539691,Cl.N#C[C@@H]1CS[C@H]2C[C@@H](N)C(=O)N12,IC50,nM,105.0,219.69699999999997,6.978810700930062
CHEMBL539758,CCCNC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12.Cl,IC50,nM,51400.0,339.82300000000004,4.289036881004725
CHEMBL539939,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NC(=O)c2ccccc2)CN1,IC50,nM,5.5,312.37300000000005,8.259637310505756
CHEMBL540711,COc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3C[C@@H]2N)c1,IC50,nM,5130.0,368.4770000000001,5.289882634888183
